rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
704,https://boardgamegeek.com/boardgame/195137/catacombs-third-edition,195137,Catacombs (third edition),2,5,90,60,90,2015,7.75408,6.63563,1188,https://cf.geekdo-images.com/original/img/2CUVm3WTnfMmACG0ihjtDuDpBLc=/0x0/pic2336353.png,14,"Partnerships, Player Elimination, Role Playing, Variable Player Powers",2849,"Action / Dexterity, Adventure, Fantasy, Fighting","Ryan Amos, Marc Kelsey, Aron West",2.2857
705,https://boardgamegeek.com/boardgame/153065/linko,153065,Linko!,2,5,20,20,20,2014,7.06438,6.63541,3014,https://cf.geekdo-images.com/original/img/IyXh3AEwoBYpbpK0bxuA9hxNQd8=/0x0/pic2342294.jpg,10,"Card Drafting, Hand Management, Set Collection",4739,Card Game,"Michael Kiesling, Wolfgang Kramer",1.399
706,https://boardgamegeek.com/boardgame/2507/liberte,2507,Liberté,3,6,120,120,120,2001,7.17516,6.6354,2355,https://cf.geekdo-images.com/original/img/KLyzXnlSE-loVhgT5JpFtuL0k0w=/0x0/pic763388.jpg,12,"Area Control / Area Influence, Auction/Bidding, Card Drafting, Hand Management",3067,"Napoleonic, Political",Martin Wallace,3.3183
707,https://boardgamegeek.com/boardgame/823/lord-rings,823,Lord of the Rings,2,5,90,60,90,2000,6.769,6.63537,12578,https://cf.geekdo-images.com/original/img/qQPGNAncTPqvCFQdzYel-0kONKs=/0x0/pic479124.jpg,12,"Co-operative Play, Dice Rolling, Hand Management, Set Collection, Variable Player Powers",19669,"Adventure, Fantasy, Novel-based",Reiner Knizia,2.572
708,https://boardgamegeek.com/boardgame/123955/thunderbolt-apache-leader,123955,Thunderbolt Apache Leader,1,1,90,90,90,2012,8.14439,6.6352,915,https://cf.geekdo-images.com/original/img/xCZ5KGjkmf4fpP0cQWV8_fXS-eU=/0x0/pic1296959.jpg,12,"Area Movement, Hand Management, Simulation",2240,"Aviation / Flight, Modern Warfare, Wargame",Dan Verssen,3.1402
709,https://boardgamegeek.com/boardgame/230/merchant-venus,230,Merchant of Venus,1,6,180,180,180,1988,7.16901,6.63475,2491,https://cf.geekdo-images.com/original/img/-YNh3bE8pr1_qgPqEmiUm7OUU3k=/0x0/pic159117.jpg,12,"Commodity Speculation, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move",3008,"Economic, Exploration, Science Fiction, Space Exploration, Transportation",Richard Hamblen,2.8303
710,https://boardgamegeek.com/boardgame/833/people,833,For the People,2,2,360,360,360,1998,7.71986,6.63395,1241,https://cf.geekdo-images.com/original/img/fzmUTscm7NIQx6m_tFyvgt9WChM=/0x0/pic1736659.jpg,12,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation",3486,"American Civil War, Wargame",Mark Herman,3.6569
711,https://boardgamegeek.com/boardgame/132372/guildhall,132372,Guildhall,2,4,45,30,45,2012,7.00334,6.63294,3466,https://cf.geekdo-images.com/original/img/RGtH5i9rAvWkV_R2irusCCtdXMk=/0x0/pic1448983.jpg,10,"Hand Management, Set Collection, Take That",4278,"Card Game, Medieval",Hope S. Hwang,2.0667
712,https://boardgamegeek.com/boardgame/157526/viceroy,157526,Viceroy,1,4,60,45,60,2014,6.95435,6.63185,4102,https://cf.geekdo-images.com/original/img/FwncKP5GkYJvBmVSYjBOBP28AL0=/0x0/pic2254354.jpg,12,"Card Drafting, Hand Management, Memory, Set Collection, Tile Placement",7505,"Bluffing, Card Game, City Building, Civilization, Fantasy, Negotiation",Yuri Zhuravljov,2.6205
713,https://boardgamegeek.com/boardgame/8989/hansa,8989,Hansa,2,4,60,60,60,2004,6.90325,6.63077,4705,https://cf.geekdo-images.com/original/img/7uWGRmbn1l3s4XlqeoIIo4YYGFA=/0x0/pic311302.jpg,10,"Action Point Allowance System, Area Control / Area Influence, Pick-up and Deliver, Point to Point Movement, Set Collection",5483,"Economic, Medieval, Nautical, Transportation",Michael Schacht,2.3531
714,https://boardgamegeek.com/boardgame/91873/strasbourg,91873,Strasbourg,3,5,60,60,60,2011,7.17876,6.62962,2234,https://cf.geekdo-images.com/original/img/boDQ15U_KdfH-JF7kf31V3XQtB8=/0x0/pic951192.jpg,12,"Area Control / Area Influence, Auction/Bidding, Pattern Building, Tile Placement",2396,"City Building, Economic, Medieval",Stefan Feld,2.7318
715,https://boardgamegeek.com/boardgame/19100/hacienda,19100,Hacienda,2,5,90,60,90,2005,6.96426,6.62933,3829,https://cf.geekdo-images.com/original/img/RR_reXSxVFe2CTLJ6rH3zkLPyyw=/0x0/pic121746.jpg,10,"Area Enclosure, Card Drafting, Route/Network Building, Tile Placement",3755,"Animals, Economic, Farming, Territory Building",Wolfgang Kramer,2.6303
716,https://boardgamegeek.com/boardgame/156091/sons-anarchy-men-mayhem,156091,Sons of Anarchy: Men of Mayhem,3,4,90,90,90,2014,7.3775,6.62897,1847,https://cf.geekdo-images.com/original/img/BDPLVnv7eU9lr1_31DktAaHZNb4=/0x0/pic2004604.jpg,13,"Action Point Allowance System, Area Control / Area Influence, Auction/Bidding, Commodity Speculation, Dice Rolling, Modular Board, Player Elimination, Trading, Variable Player Powers, Worker Placement",4469,"Mafia, Movies / TV / Radio theme, Negotiation, Territory Building","Aaron Dill, John Kovaleski, Sean Sweigart",2.5663
717,https://boardgamegeek.com/boardgame/207830/5-minute-dungeon,207830,5-Minute Dungeon,2,5,30,5,30,2017,7.38778,6.62821,2158,https://cf.geekdo-images.com/original/img/44rTOeM8WiW-rOnrFdeKXdD_4Lg=/0x0/pic3213622.png,8,"Co-operative Play, Hand Management, Variable Player Powers",4079,"Card Game, Fantasy, Fighting, Real-time",Connor Reid,1.0984
718,https://boardgamegeek.com/boardgame/39953/game-thrones-card-game,39953,A Game of Thrones: The Card Game,2,4,60,60,60,2008,6.91767,6.62703,5514,https://cf.geekdo-images.com/original/img/HXDMZR45JTJqEYudki7r2rFfwCo=/0x0/pic1195948.jpg,14,"Card Drafting, Hand Management, Simultaneous Action Selection, Variable Player Powers",9206,"Card Game, Collectible Components, Fantasy, Fighting, Medieval, Negotiation, Novel-based","Nate French, Eric M. Lang, Christian T. Petersen",3.2413
719,https://boardgamegeek.com/boardgame/40793/dice-town,40793,Dice Town,2,5,45,45,45,2009,6.85118,6.62533,5732,https://cf.geekdo-images.com/original/img/ZlEbB8S7vybDpNfsabr2oq2QYyY=/0x0/pic3763073.jpg,10,"Dice Rolling, Set Collection, Simultaneous Action Selection",6651,"American West, Dice","Bruno Cathala, Ludovic Maublanc",1.6795
720,https://boardgamegeek.com/boardgame/157809/nations-dice-game,157809,Nations: The Dice Game,1,4,40,20,40,2014,6.97834,6.62126,3474,https://cf.geekdo-images.com/original/img/Tv2TENFnKKlb1EmXpDdJj6-DY6Q=/0x0/pic3743789.jpg,14,Dice Rolling,3853,"Civilization, Dice",Rustan Håkansson,2.0053
721,https://boardgamegeek.com/boardgame/140933/blueprints,140933,Blueprints,2,4,30,30,30,2013,6.89681,6.62063,4870,https://cf.geekdo-images.com/original/img/u0EtNimUgRoAd-XTc-Lz4YVf9zM=/0x0/pic1877243.jpg,14,"Dice Rolling, Pattern Building, Set Collection",6622,Dice,Yves Tourigny,1.6895
722,https://boardgamegeek.com/boardgame/53093/heroes-normandie,53093,Heroes of Normandie,2,2,60,30,60,2014,7.56505,6.61966,1523,https://cf.geekdo-images.com/original/img/TiRlEg791XXv4m8X2FhGdpfmDno=/0x0/pic2532444.jpg,14,"Action / Movement Programming, Dice Rolling, Grid Movement, Hand Management, Modular Board, Simulation, Variable Player Powers",3723,"Wargame, World War II",Yann and Clem,2.712
723,https://boardgamegeek.com/boardgame/24068/shadow-hunters,24068,Shadow Hunters,4,8,45,45,45,2005,6.84206,6.61901,6925,https://cf.geekdo-images.com/original/img/3mPh8j7VztH-s2G1yU6sY10Ln60=/0x0/pic1215982.jpg,13,"Dice Rolling, Partnerships, Player Elimination, Variable Player Powers",7391,"Adventure, Bluffing, Card Game, Deduction, Horror, Party Game",Yasutaka Ikeda,1.8143
724,https://boardgamegeek.com/boardgame/855/java,855,Java,2,4,120,120,120,2000,7.02909,6.61782,3094,https://cf.geekdo-images.com/original/img/MD5zqY_jD7tsk-H-hJVflm0oers=/0x0/pic427860.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Tile Placement",4427,City Building,"Michael Kiesling, Wolfgang Kramer",3.3978
725,https://boardgamegeek.com/boardgame/164338/golden-ages,164338,The Golden Ages,2,4,90,90,90,2014,7.36403,6.61757,1716,https://cf.geekdo-images.com/original/img/tOVPkiiXkI2PXGFnoDP0H2EOmpY=/0x0/pic2551380.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Modular Board, Tile Placement",2317,"Civilization, Territory Building",Luigi Ferrini,2.9245
726,https://boardgamegeek.com/boardgame/60435/rallyman,60435,Rallyman,1,4,45,45,45,2009,7.24783,6.61682,2123,https://cf.geekdo-images.com/original/img/rIft9SUqV5BVXVsJDWcsBvaV958=/0x0/pic1114034.png,9,"Dice Rolling, Modular Board, Press Your Luck, Simulation",2878,"Racing, Sports",Jean-Christophe Bouvier,2.1624
727,https://boardgamegeek.com/boardgame/18258/mission-red-planet,18258,Mission: Red Planet,3,5,60,60,60,2005,6.93271,6.6162,3841,https://cf.geekdo-images.com/original/img/nmKBY5uGhSvgRFvs1E8Ypg1_m1c=/0x0/pic151268.jpg,10,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection",3495,"Science Fiction, Space Exploration","Bruno Cathala, Bruno Faidutti",2.3177
728,https://boardgamegeek.com/boardgame/37836/julius-caesar,37836,Julius Caesar,2,2,120,120,120,2010,7.76936,6.61565,1129,https://cf.geekdo-images.com/original/img/0s_CgwUy2NZfJoHtOHOPqaV6ETs=/0x0/pic732997.jpg,12,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Point to Point Movement, Secret Unit Deployment, Simultaneous Action Selection",1733,"Ancient, Civil War, Wargame","Grant Dalgliesh, Justin Thompson",2.4459
729,https://boardgamegeek.com/boardgame/17329/animal-upon-animal,17329,Animal Upon Animal,2,4,15,15,15,2005,6.86472,6.61483,5318,https://cf.geekdo-images.com/original/img/Qmp6RAu5CrXyU9jDRhdg34fFswI=/0x0/pic403502.jpg,4,Dice Rolling,8153,"Action / Dexterity, Animals, Children's Game",Klaus Miltenberger,1.0443
730,https://boardgamegeek.com/boardgame/527/gipf,527,GIPF,2,2,60,30,60,1997,7.1229,6.61473,2552,https://cf.geekdo-images.com/original/img/AkH3RaUhiv3xDdVKGyIdIILtVfw=/0x0/pic2844819.png,9,"Grid Movement, Pattern Building",3971,Abstract Strategy,Kris Burm,2.7673
731,https://boardgamegeek.com/boardgame/154246/la-isla,154246,La Isla,2,4,60,30,60,2014,6.94361,6.6144,3885,https://cf.geekdo-images.com/original/img/xHEDcjX51KhJJhqfJg1R5zsLyR4=/0x0/pic2073938.jpg,10,"Action / Movement Programming, Area Enclosure, Hand Management, Modular Board, Set Collection, Simultaneous Action Selection",6291,Animals,Stefan Feld,2.2477
732,https://boardgamegeek.com/boardgame/95103/fortune-and-glory-cliffhanger-game,95103,Fortune and Glory: The Cliffhanger Game,1,8,240,90,240,2011,7.09638,6.61347,2967,https://cf.geekdo-images.com/original/img/t2lnoupCxldi30Y64lo3INvyyWw=/0x0/pic946736.jpg,12,"Area Movement, Co-operative Play, Dice Rolling, Pick-up and Deliver, Press Your Luck, Roll / Spin and Move, Variable Player Powers",5155,"Adventure, Miniatures",Jason C. Hill,2.8646
733,https://boardgamegeek.com/boardgame/147303/carcassonne-south-seas,147303,Carcassonne: South Seas,2,5,35,35,35,2013,7.16497,6.61044,2356,https://cf.geekdo-images.com/original/img/ezGkPbfMCiahFPKsm4PDd5OhHPg=/0x0/pic1917224.jpg,8,"Area Control / Area Influence, Set Collection, Tile Placement",3867,"Economic, Nautical",Klaus-Jürgen Wrede,1.8455
734,https://boardgamegeek.com/boardgame/25643/arkadia,25643,Arkadia,2,4,60,60,60,2006,6.93675,6.61004,3867,https://cf.geekdo-images.com/original/img/axUuhZSY4x1EZ4vRzrz5qcIoEZM=/0x0/pic193620.jpg,10,"Area Control / Area Influence, Set Collection, Stock Holding, Tile Placement",4052,City Building,Rüdiger Dorn,2.572
735,https://boardgamegeek.com/boardgame/174660/new-york-1901,174660,New York 1901,2,4,60,30,60,2015,6.93593,6.60724,3954,https://cf.geekdo-images.com/original/img/siRufj8DhAyAq4FrBbhxvbnh8hA=/0x0/pic2515532.jpg,8,"Area Control / Area Influence, Card Drafting, Tile Placement",6804,City Building,Chénier La Salle,2.0651
736,https://boardgamegeek.com/boardgame/201825/ex-libris,201825,Ex Libris,1,4,60,30,60,2017,7.33575,6.60572,1764,https://cf.geekdo-images.com/original/img/ruCMYEaFeZJ-s-tMQo_OU8zsiGM=/0x0/pic3578008.png,12,"Card Drafting, Set Collection, Variable Player Powers, Worker Placement",3303,"Card Game, Fantasy",Adam P. McIver,2.4286
737,https://boardgamegeek.com/boardgame/207336/honshu,207336,Honshū,2,5,40,30,40,2016,7.07358,6.6048,2679,https://cf.geekdo-images.com/original/img/A8Q-mJawlrOlaIYw3n8lNJNir5k=/0x0/pic3627583.jpg,8,"Auction/Bidding, Hand Management, Tile Placement",4502,"Card Game, City Building, Territory Building",Kalle Malmioja,2
738,https://boardgamegeek.com/boardgame/1261/medina,1261,Medina,3,4,60,60,60,2001,7.06401,6.60387,2677,https://cf.geekdo-images.com/original/img/m6U-8kdaU1LZRPK2Fk3VyHXZokQ=/0x0/pic580033.jpg,10,Tile Placement,3447,"Abstract Strategy, City Building",Stefan Dorra,2.8108
739,https://boardgamegeek.com/boardgame/35815/touch-evil-supernatural-game,35815,A Touch of Evil: The Supernatural Game,2,8,90,90,90,2008,6.9789,6.60381,4080,https://cf.geekdo-images.com/original/img/tkyrQ9jzm2XXB9R9E-WnYOcoCtc=/0x0/pic326493.jpg,12,"Area Movement, Co-operative Play, Dice Rolling, Roll / Spin and Move, Variable Player Powers",6004,"Adventure, Fighting, Horror, Murder/Mystery",Jason C. Hill,2.5572
740,https://boardgamegeek.com/boardgame/25821/werewolves-millers-hollow,25821,The Werewolves of Miller's Hollow,8,18,30,30,30,2001,6.82049,6.60352,7880,https://cf.geekdo-images.com/original/img/wdSMpOFfty85DOnIY9GR5hL2YB0=/0x0/pic510856.jpg,10,"Partnerships, Player Elimination, Role Playing, Variable Player Powers, Voting",12539,"Bluffing, Deduction, Horror, Murder/Mystery, Party Game","Philippe des Pallières, Hervé Marly",1.3201
741,https://boardgamegeek.com/boardgame/143884/machi-koro,143884,Machi Koro,2,4,30,30,30,2012,6.70289,6.60329,18921,https://cf.geekdo-images.com/original/img/FpPrHXjhYhRQmhGAiHFX3-DFdtU=/0x0/pic1992476.jpg,10,"Card Drafting, Dice Rolling",29575,"Card Game, City Building, Dice",Masao Suganuma,1.5474
742,https://boardgamegeek.com/boardgame/278/catan-card-game,278,Catan Card Game,2,2,90,90,90,1996,6.75461,6.60292,11685,https://cf.geekdo-images.com/original/img/mEO5qevEcpA3Un6eKZ-IM3HkpII=/0x0/pic135066.jpg,10,"Card Drafting, Dice Rolling, Hand Management, Trading",18677,"Card Game, City Building, Territory Building",Klaus Teuber,2.4523
743,https://boardgamegeek.com/boardgame/35052/axis-allies-anniversary-edition,35052,Axis & Allies Anniversary Edition,2,6,360,360,360,2008,7.41206,6.60194,1943,https://cf.geekdo-images.com/original/img/rDounUAyPUmDbA3j7hmYHP4YBcE=/0x0/pic719935.jpg,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships",2822,"Wargame, World War II","Larry Harris, Jr.",3.1389
744,https://boardgamegeek.com/boardgame/111124/dark-moon,111124,Dark Moon,3,7,75,60,75,2011,7.10376,6.60088,2547,https://cf.geekdo-images.com/original/img/ifMO5EIHQYs2fjpTOY2EQ9YP3XA=/0x0/pic2320134.jpg,12,"Dice Rolling, Partnerships, Role Playing, Variable Player Powers",3714,"Bluffing, Deduction, Dice, Movies / TV / Radio theme, Print & Play, Science Fiction, Space Exploration, Spies/Secret Agents",Evan Derrick,2.3153
745,https://boardgamegeek.com/boardgame/11825/empire-sun,11825,Empire of the Sun,1,2,360,360,360,2005,7.96707,6.59833,992,https://cf.geekdo-images.com/original/img/Fl6ooCa1E3vt27jDBphzqdVEBf0=/0x0/pic2365509.jpg,12,"Action Point Allowance System, Campaign / Battle Card Driven, Dice Rolling, Hex-and-Counter",3038,"Nautical, Wargame, World War II",Mark Herman,4.1667
746,https://boardgamegeek.com/boardgame/184151/legend-five-rings-card-game,184151,Legend of the Five Rings: The Card Game,2,2,90,45,90,2017,7.97441,6.59816,1098,https://cf.geekdo-images.com/original/img/7l0CBqvksO4Wi1nLkp0tmP4FxH0=/0x0/pic3763363.jpg,14,"Action Point Allowance System, Deck / Pool Building, Hand Management, Secret Unit Deployment, Variable Player Powers",2619,"Card Game, Collectible Components, Fantasy","Brad Andres, Erik Dahlman, Nate French",4.0426
747,https://boardgamegeek.com/boardgame/13823/fairy-tale,13823,Fairy Tale,2,5,30,30,30,2004,6.76148,6.59747,7690,https://cf.geekdo-images.com/original/img/7yFOVVLf3qv1JE-LfEZiONR5vvM=/0x0/pic2024738.jpg,10,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",10972,"Card Game, Fantasy",Satoshi Nakamura,1.7674
748,https://boardgamegeek.com/boardgame/75449/firenze,75449,Firenze,2,4,60,60,60,2010,7.27098,6.59635,1784,https://cf.geekdo-images.com/original/img/XyxtkxoAfvNO1-2yt22KGw823AI=/0x0/pic1671238.jpg,12,"Deck / Pool Building, Set Collection",1821,"Economic, Renaissance",Andreas Steding,2.5597
749,https://boardgamegeek.com/boardgame/15126/advanced-squad-leader-starter-kit-2,15126,Advanced Squad Leader: Starter Kit #2,2,2,180,180,180,2005,7.89965,6.59466,1003,https://cf.geekdo-images.com/original/img/bJ826DFPIsp13vtoc-R9fE8ekiE=/0x0/pic4088618.jpg,12,"Dice Rolling, Hex-and-Counter",2504,"Wargame, World War II",Ken Dunn,3.7882
750,https://boardgamegeek.com/boardgame/156858/black-orchestra,156858,Black Orchestra,1,5,90,90,90,2016,7.61798,6.59307,1302,https://cf.geekdo-images.com/original/img/933bZ7m776Clv0y3s6crkMH5KGI=/0x0/pic4025667.jpg,14,"Action Point Allowance System, Co-operative Play, Dice Rolling, Hand Management, Pick-up and Deliver, Point to Point Movement, Press Your Luck, Set Collection, Variable Player Powers",2842,"Spies/Secret Agents, World War II",Philip duBarry,2.3514
751,https://boardgamegeek.com/boardgame/177802/smash-its-your-fault,177802,Smash Up: It's Your Fault!,2,2,60,45,60,2016,7.68875,6.59053,1183,https://cf.geekdo-images.com/original/img/vl97JDW7iXTpx1xabsaBZGkXlGw=/0x0/pic2843367.jpg,14,"Area Control / Area Influence, Hand Management, Take That, Variable Phase Order, Worker Placement",4618,"Card Game, Fantasy, Horror, Humor, Medieval, Mythology, Science Fiction, Spies/Secret Agents, Zombies",Paul Peterson,2
752,https://boardgamegeek.com/boardgame/134352/two-rooms-and-boom,134352,Two Rooms and a Boom,6,30,15,15,15,2013,7.04596,6.59041,2964,https://cf.geekdo-images.com/original/img/59vCXZGUYwAeoe2nILFyiCmuDZA=/0x0/pic2335221.png,8,"Acting, Partnerships, Variable Player Powers, Voting",5092,"Bluffing, Card Game, Deduction, Negotiation, Party Game, Print & Play, Spies/Secret Agents","Alan Gerding, Sean McCoy",1.4107
753,https://boardgamegeek.com/boardgame/176544/automania,176544,Automania,2,4,90,60,90,2015,7.38759,6.58891,1531,https://cf.geekdo-images.com/original/img/NMLjWBPgxCwv9Ss-mbWTGcm-xBQ=/0x0/pic3749920.jpg,12,"Card Drafting, Tile Placement, Variable Player Powers, Worker Placement",2145,"Economic, Industry / Manufacturing","Kenneth Minde, Kristian Amundsen Østby",2.7397
754,https://boardgamegeek.com/boardgame/145639/coconuts,145639,Coconuts,2,4,20,20,20,2013,7.08549,6.58831,2674,https://cf.geekdo-images.com/original/img/5yzkmVRC9ctDmcGtoedfduWPdOA=/0x0/pic2777466.png,6,Press Your Luck,4119,"Action / Dexterity, Children's Game",Walter Schneider,1.0492
755,https://boardgamegeek.com/boardgame/105/colossal-arena,105,Colossal Arena,2,5,60,60,60,1997,6.78917,6.5878,6544,https://cf.geekdo-images.com/original/img/u-BdpiSZ-jMzol_5WwZB_DqjYy0=/0x0/pic1680709.jpg,8,"Betting/Wagering, Hand Management",8048,"Card Game, Fantasy, Mythology",Reiner Knizia,2.018
756,https://boardgamegeek.com/boardgame/91080/andean-abyss,91080,Andean Abyss,1,4,360,360,360,2012,7.54168,6.58765,1323,https://cf.geekdo-images.com/original/img/_4BIMpJzagSqPdjSv-1ulyqcNts=/0x0/pic1381149.jpg,12,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Variable Phase Order, Variable Player Powers",2127,"Modern Warfare, Political, Wargame",Volko Ruhnke,3.6807
757,https://boardgamegeek.com/boardgame/104347/santiago-de-cuba,104347,Santiago de Cuba,2,4,75,40,75,2011,6.95164,6.58765,3563,https://cf.geekdo-images.com/original/img/khzmSIjMtMySFOJf7nT9E7aGtFE=/0x0/pic1918128.jpg,10,"Commodity Speculation, Dice Rolling, Memory, Modular Board, Pick-up and Deliver, Point to Point Movement, Worker Placement",3886,Economic,Michael Rieneck,2.1694
758,https://boardgamegeek.com/boardgame/119591/rialto,119591,Rialto,2,5,45,45,45,2013,6.95646,6.5848,3267,https://cf.geekdo-images.com/original/img/MrP0CEcFPCZWIUW2y-8AHFW3zQk=/0x0/pic1504549.jpg,10,"Area Control / Area Influence, Auction/Bidding, Card Drafting",4072,"Political, Renaissance",Stefan Feld,2.5514
